Timestamp;torque;torque
10727000;-8.570977E+000;-1.643941E+001
10740000;-1.025707E+001;-1.672043E+001
10753000;-1.053809E+001;-1.686094E+001
10764000;-1.039758E+001;-1.700145E+001
10777000;-1.053809E+001;-1.728246E+001
10789000;-1.138113E+001;-1.714195E+001
10800000;-1.166215E+001;-1.714195E+001
10811000;-1.250520E+001;-1.953059E+001
10823000;-1.264570E+001;-2.023313E+001
10835000;-1.278621E+001;-2.107617E+001
10847000;-1.292672E+001;-2.149770E+001
10859000;-1.348875E+001;-2.121668E+001
10870000;-1.433180E+001;-1.840652E+001
10882000;-1.503434E+001;-1.868754E+001
10893000;-1.503434E+001;-1.882805E+001
10905000;-1.475332E+001;-1.910906E+001
10916000;-1.503434E+001;-1.967109E+001
10928000;-1.545586E+001;-2.009262E+001
10941000;-1.601789E+001;-1.995211E+001
10953000;-1.714195E+001;-1.981160E+001
10965000;-1.798500E+001;-2.023313E+001
10977000;-1.798500E+001;-2.065465E+001
10988000;-1.812551E+001;-2.107617E+001
11000000;-1.826602E+001;-2.093567E+001
11012000;-1.840652E+001;-2.065465E+001
11024000;-1.854703E+001;-2.079516E+001
11035000;-1.882805E+001;-2.093567E+001
11047000;-1.896856E+001;-2.416735E+001
11059000;-1.910906E+001;-2.388633E+001
11071000;-1.981160E+001;-2.416735E+001
11098000;-1.995211E+001;-2.472938E+001
11110000;-2.009262E+001;-2.234074E+001
11122000;-2.051414E+001;-2.248125E+001
11133000;-2.065465E+001;-2.262176E+001
11145000;-2.051414E+001;-2.248125E+001
11157000;-2.079516E+001;-2.248125E+001
11169000;-2.051414E+001;-2.262176E+001
11181000;-2.051414E+001;-2.276227E+001
11193000;-2.051414E+001;-2.248125E+001
11205000;-2.023313E+001;-2.248125E+001
11217000;-2.037363E+001;-2.248125E+001
11229000;-2.023313E+001;-2.262176E+001
11240000;-2.079516E+001;-2.276227E+001
11252000;-2.093567E+001;-2.262176E+001
11264000;-2.065465E+001;-2.262176E+001
11275000;-2.037363E+001;-2.262176E+001
11286000;-2.051414E+001;-2.472938E+001
11298000;-2.051414E+001;-2.472938E+001
11310000;-2.051414E+001;-2.472938E+001
11323000;-2.065465E+001;-2.472938E+001
11335000;-2.051414E+001;-2.472938E+001
11346000;-2.065465E+001;-2.220024E+001
11358000;-2.051414E+001;-2.248125E+001
11370000;-2.065465E+001;-2.220024E+001
11382000;-2.065465E+001;-2.234074E+001
11393000;-2.051414E+001;-2.248125E+001
11405000;-2.065465E+001;-2.290277E+001
11416000;-2.065465E+001;-2.276227E+001
11427000;-2.065465E+001;-2.248125E+001
11439000;-2.065465E+001;-2.262176E+001
11450000;-2.079516E+001;-2.248125E+001
11461000;-2.079516E+001;-2.220024E+001
11472000;-2.079516E+001;-2.262176E+001
11484000;-2.079516E+001;-2.276227E+001
11495000;-2.065465E+001;-2.234074E+001
11506000;-2.079516E+001;-2.262176E+001
11518000;-2.079516E+001;-2.234074E+001
11530000;-2.093567E+001;-2.444836E+001
11541000;-2.079516E+001;-2.430785E+001
11553000;-2.079516E+001;-2.444836E+001
11565000;-2.079516E+001;-2.444836E+001
11577000;-2.065465E+001;-2.444836E+001
11588000;-2.079516E+001;-2.290277E+001
11600000;-2.065465E+001;-2.220024E+001
11611000;-2.079516E+001;-2.220024E+001
11622000;-2.079516E+001;-2.220024E+001
11634000;-2.093567E+001;-2.234074E+001
11645000;-2.079516E+001;-2.276227E+001
11657000;-2.093567E+001;-2.262176E+001
11669000;-2.079516E+001;-2.276227E+001
11681000;-2.065465E+001;-2.234074E+001
11692000;-2.065465E+001;-2.262176E+001
11703000;-2.051414E+001;-2.276227E+001
11715000;-2.051414E+001;-2.290277E+001
11727000;-2.051414E+001;-2.276227E+001
11739000;-2.079516E+001;-2.248125E+001
11751000;-2.093567E+001;-2.248125E+001
11764000;-2.051414E+001;-2.529141E+001
11775000;-2.065465E+001;-2.501039E+001
11787000;-2.065465E+001;-2.458887E+001
11798000;-2.079516E+001;-2.501039E+001
11810000;-2.051414E+001;-2.501039E+001
11821000;-2.065465E+001;-2.501039E+001
11832000;-2.079516E+001;-2.248125E+001
11844000;-2.065465E+001;-2.234074E+001
11855000;-2.051414E+001;-2.234074E+001
11867000;-2.051414E+001;-2.205973E+001
11879000;-2.051414E+001;-2.177871E+001
11890000;-2.051414E+001;-2.205973E+001
11902000;-2.037363E+001;-2.205973E+001
11914000;-1.981160E+001;-2.163820E+001
11925000;-1.910906E+001;-2.107617E+001
11937000;-1.854703E+001;-1.939008E+001
11948000;-1.714195E+001;-1.812551E+001
11960000;-1.376977E+001;-1.531535E+001
11972000;-1.053809E+001;-1.489383E+001
11983000;-8.430469E+000;-8.711485E+000
11995000;-4.215234E+000;-5.620313E+000
12007000;-1.124063E+000;-5.339297E+000
12018000;1.545586E+000;-1.967109E+000
12030000;3.512695E+000;1.405078E+000
12042000;4.496250E+000;5.339297E+000
12054000;3.793711E+000;5.760820E+000
12064000;3.653203E+000;8.851993E+000
12076000;6.463359E+000;9.554531E+000
12086000;1.081910E+001;7.025391E+000
12097000;1.882805E+001;8.570977E+000
12110000;1.784449E+001;5.760820E+000
12122000;1.348875E+001;5.339297E+000
12133000;1.334824E+001;5.198789E+000
12145000;1.264570E+001;7.727930E+000
12157000;1.433180E+001;7.306406E+000
12168000;1.222418E+001;3.653203E+000
12179000;1.152164E+001;3.793711E+000
12190000;1.011656E+001;6.182344E+000
12201000;1.180266E+001;5.620313E+000
12212000;1.208367E+001;5.620313E+000
12223000;1.236469E+001;5.339297E+000
12234000;1.025707E+001;4.777266E+000
12245000;8.570977E+000;3.934219E+000
12256000;9.835547E+000;5.479805E+000
12267000;1.067859E+001;5.620313E+000
12280000;9.976055E+000;5.901328E+000
12293000;1.053809E+001;6.182344E+000
12305000;1.222418E+001;7.025391E+000
12317000;1.180266E+001;4.917774E+000
12329000;1.250520E+001;5.479805E+000
12341000;1.222418E+001;5.760820E+000
12354000;1.292672E+001;5.760820E+000
12365000;1.278621E+001;6.603868E+000
12377000;1.208367E+001;6.182344E+000
12388000;1.222418E+001;6.182344E+000
12400000;1.194316E+001;5.901328E+000
12412000;1.278621E+001;5.620313E+000
12423000;1.278621E+001;5.479805E+000
12434000;1.306723E+001;5.198789E+000
12447000;1.306723E+001;5.058281E+000
12458000;1.222418E+001;4.777266E+000
12469000;1.250520E+001;4.496250E+000
12481000;1.138113E+001;4.355742E+000
12493000;1.194316E+001;5.479805E+000
12505000;1.110012E+001;5.479805E+000
12517000;1.180266E+001;5.479805E+000
12529000;1.152164E+001;4.777266E+000
12541000;1.208367E+001;4.777266E+000
12552000;1.208367E+001;2.107617E+000
12564000;1.222418E+001;2.248125E+000
12577000;1.194316E+001;2.950664E+000
12588000;1.194316E+001;4.355742E+000
12600000;1.250520E+001;4.355742E+000
12611000;1.250520E+001;5.901328E+000
12624000;1.391027E+001;4.496250E+000
12637000;1.292672E+001;3.934219E+000
12648000;1.334824E+001;4.074727E+000
12660000;1.222418E+001;3.793711E+000
12672000;1.278621E+001;4.777266E+000
12683000;1.194316E+001;3.372188E+000
12695000;1.320774E+001;4.355742E+000
12706000;1.292672E+001;3.793711E+000
12718000;1.152164E+001;2.669648E+000
12731000;1.053809E+001;6.463359E+000
12742000;1.011656E+001;4.636758E+000
12753000;1.320774E+001;5.479805E+000
12765000;1.657992E+001;6.322852E+000
12777000;1.278621E+001;5.058281E+000
12789000;1.222418E+001;2.248125E+000
12801000;1.236469E+001;3.231680E+000
12812000;1.278621E+001;3.512695E+000
12824000;1.166215E+001;2.248125E+000
12836000;1.222418E+001;4.074727E+000
12848000;1.222418E+001;3.231680E+000
12860000;1.292672E+001;4.355742E+000
12871000;1.334824E+001;5.901328E+000
12883000;1.405078E+001;3.793711E+000
12894000;1.419129E+001;4.917774E+000
12905000;1.559637E+001;3.793711E+000
12916000;1.489383E+001;-6.884883E+000
12928000;1.278621E+001;-2.051414E+001
12939000;9.133008E+000;-1.348875E+001
12951000;1.081910E+001;-1.545586E+000
12963000;6.463359E+000;-1.278621E+001
12974000;4.496250E+000;6.463359E+000
12985000;3.934219E+000;2.810156E-001
12996000;3.372188E+000;3.793711E+000
13008000;9.835547E-001;3.231680E+000
13019000;3.091172E+000;2.248125E+000
13031000;-7.727930E+000;-2.810156E-001
13042000;-7.025391E+000;-6.041836E+000
13053000;-7.587422E+000;-1.489383E+001
13064000;-7.446914E+000;-9.695040E+000
13076000;-6.041836E+000;-8.851993E+000
13087000;-1.531535E+001;-1.152164E+001
13098000;-1.714195E+001;-1.067859E+001
13111000;-2.402684E+001;-1.222418E+001
13124000;-2.149770E+001;-1.194316E+001
13135000;-2.304328E+001;-1.222418E+001
13147000;-1.826602E+001;-1.166215E+001
13159000;-1.475332E+001;-1.138113E+001
13170000;-1.643941E+001;-1.180266E+001
13182000;-1.489383E+001;-1.025707E+001
13194000;-1.306723E+001;-1.208367E+001
13205000;-1.053809E+001;-1.320774E+001
13216000;-9.695040E+000;-1.587738E+001
13227000;-9.414023E+000;-1.601789E+001
13238000;-6.884883E+000;-1.686094E+001
13250000;-7.587422E+000;-1.714195E+001
13262000;-7.025391E+000;-1.770399E+001
13273000;-5.198789E+000;-1.798500E+001
13285000;-3.512695E+000;-1.615840E+001
13296000;-6.322852E+000;-1.657992E+001
13309000;-3.653203E+000;-1.657992E+001
13321000;-4.777266E+000;-1.686094E+001
13332000;-4.074727E+000;-1.686094E+001
13344000;-4.496250E+000;-1.714195E+001
13355000;-5.198789E+000;-1.672043E+001
13366000;-3.934219E+000;-1.672043E+001
13377000;-4.777266E+000;-1.714195E+001
13388000;-5.760820E+000;-1.728246E+001
13400000;-5.760820E+000;-1.770399E+001
13411000;-6.603868E+000;-1.756348E+001
13424000;-6.744375E+000;-1.742297E+001
13437000;-6.744375E+000;-1.742297E+001
13448000;-6.884883E+000;-1.728246E+001
13459000;-7.165899E+000;-1.939008E+001
13470000;-7.165899E+000;-1.910906E+001
13482000;-7.306406E+000;-1.896856E+001
13493000;-7.446914E+000;-1.910906E+001
13504000;-7.727930E+000;-1.728246E+001
13516000;-8.008945E+000;-1.700145E+001
13528000;-8.149453E+000;-1.615840E+001
13540000;-8.149453E+000;-1.559637E+001
13551000;-8.149453E+000;-1.629891E+001
13562000;-8.570977E+000;-1.657992E+001
13574000;-9.133008E+000;-1.643941E+001
13585000;-9.133008E+000;-1.700145E+001
13596000;-9.695040E+000;-1.686094E+001
13607000;-1.011656E+001;-1.728246E+001
13620000;-1.011656E+001;-1.728246E+001
13632000;-1.039758E+001;-1.784449E+001
13644000;-1.095961E+001;-1.756348E+001
13656000;-1.152164E+001;-1.770399E+001
13667000;-1.278621E+001;-1.756348E+001
13679000;-1.475332E+001;-1.784449E+001
13691000;-1.517484E+001;-2.023313E+001
13703000;-1.714195E+001;-2.079516E+001
13714000;-1.700145E+001;-2.248125E+001
13726000;-1.939008E+001;-2.191922E+001
13738000;-1.981160E+001;-2.248125E+001
13749000;-2.234074E+001;-2.191922E+001
13760000;-2.248125E+001;-2.023313E+001
13772000;-2.135719E+001;-2.051414E+001
13783000;-1.910906E+001;-2.079516E+001
13794000;-2.191922E+001;-2.093567E+001
13806000;-2.248125E+001;-2.177871E+001
13818000;-2.220024E+001;-2.163820E+001
13830000;-2.248125E+001;-2.205973E+001
13841000;-2.290277E+001;-2.220024E+001
13854000;-2.304328E+001;-2.234074E+001
13866000;-2.332430E+001;-2.290277E+001
13877000;-2.374582E+001;-2.318379E+001
13888000;-2.374582E+001;-2.332430E+001
13899000;-2.332430E+001;-2.318379E+001
13910000;-2.360531E+001;-2.290277E+001
13921000;-2.332430E+001;-2.248125E+001
13933000;-2.388633E+001;-2.416735E+001
13944000;-2.374582E+001;-2.444836E+001
13956000;-2.402684E+001;-2.472938E+001
13967000;-2.388633E+001;-2.472938E+001
13979000;-2.388633E+001;-2.458887E+001
13990000;-2.388633E+001;-2.304328E+001
14001000;-2.402684E+001;-2.248125E+001
14013000;-2.402684E+001;-2.220024E+001
14024000;-2.402684E+001;-2.234074E+001
14035000;-2.402684E+001;-2.234074E+001
14046000;-2.402684E+001;-2.262176E+001
14058000;-2.388633E+001;-2.262176E+001
14069000;-2.388633E+001;-2.248125E+001
14080000;-2.388633E+001;-2.262176E+001
14091000;-2.388633E+001;-2.290277E+001
14104000;-2.388633E+001;-2.262176E+001
14115000;-2.402684E+001;-2.346481E+001
14127000;-2.374582E+001;-2.276227E+001
14140000;-2.388633E+001;-2.262176E+001
14151000;-2.332430E+001;-2.262176E+001
14163000;-2.360531E+001;-2.262176E+001
14174000;-2.360531E+001;-2.458887E+001
14185000;-2.374582E+001;-2.458887E+001
14196000;-2.416735E+001;-2.458887E+001
14208000;-2.430785E+001;-2.458887E+001
14220000;-2.529141E+001;-2.416735E+001
14231000;-2.472938E+001;-2.205973E+001
14243000;-2.501039E+001;-2.234074E+001
14255000;-2.599395E+001;-2.234074E+001
14266000;-2.191922E+001;-2.234074E+001
14278000;-2.163820E+001;-2.205973E+001
14291000;-2.191922E+001;-2.346481E+001
14303000;-2.402684E+001;-2.262176E+001
14314000;-2.402684E+001;-2.262176E+001
14326000;-2.388633E+001;-2.262176E+001
14338000;-2.402684E+001;-2.248125E+001
14350000;-2.416735E+001;-2.304328E+001
14362000;-2.416735E+001;-2.290277E+001
14374000;-2.402684E+001;-2.262176E+001
14385000;-2.388633E+001;-2.262176E+001
14396000;-2.416735E+001;-2.262176E+001
14408000;-2.388633E+001;-2.262176E+001
14419000;-2.360531E+001;-2.458887E+001
14430000;-2.388633E+001;-2.458887E+001
14441000;-2.388633E+001;-2.458887E+001
14453000;-2.388633E+001;-2.430785E+001
14465000;-2.458887E+001;-2.430785E+001
14477000;-2.388633E+001;-2.205973E+001
14488000;-2.402684E+001;-2.234074E+001
14499000;-2.388633E+001;-2.262176E+001
14510000;-2.388633E+001;-2.234074E+001
14521000;-2.402684E+001;-2.191922E+001
14532000;-2.402684E+001;-2.290277E+001
14544000;-2.388633E+001;-2.262176E+001
14556000;-2.388633E+001;-2.234074E+001
14568000;-2.388633E+001;-2.234074E+001
14580000;-2.388633E+001;-2.234074E+001
14591000;-2.374582E+001;-2.262176E+001
14603000;-2.388633E+001;-2.262176E+001
14615000;-2.416735E+001;-2.248125E+001
14626000;-2.402684E+001;-2.262176E+001
14637000;-2.402684E+001;-2.262176E+001
14649000;-2.388633E+001;-2.262176E+001
14661000;-2.388633E+001;-2.444836E+001
14673000;-2.388633E+001;-2.444836E+001
14684000;-2.388633E+001;-2.444836E+001
14696000;-2.346481E+001;-2.444836E+001
14707000;-2.388633E+001;-2.444836E+001
14719000;-2.388633E+001;-2.205973E+001
14731000;-2.515090E+001;-2.234074E+001
14742000;-2.501039E+001;-2.205973E+001
14754000;-2.472938E+001;-2.220024E+001
14765000;-2.571293E+001;-2.220024E+001
14776000;-2.416735E+001;-2.234074E+001
14787000;-2.388633E+001;-2.262176E+001
14799000;-2.388633E+001;-2.262176E+001
14811000;-2.388633E+001;-2.276227E+001
14822000;-2.388633E+001;-2.262176E+001
14833000;-2.388633E+001;-2.248125E+001
14845000;-2.388633E+001;-2.290277E+001
14857000;-2.388633E+001;-2.262176E+001
14869000;-2.388633E+001;-2.262176E+001
14879000;-2.388633E+001;-2.248125E+001
14890000;-2.402684E+001;-2.444836E+001
14901000;-2.388633E+001;-2.458887E+001
14913000;-2.416735E+001;-2.444836E+001
14924000;-2.402684E+001;-2.444836E+001
14936000;-2.458887E+001;-2.444836E+001
14948000;-2.416735E+001;-2.444836E+001
14959000;-2.416735E+001;-2.220024E+001
14970000;-2.430785E+001;-2.248125E+001
14981000;-2.416735E+001;-2.234074E+001
14994000;-2.402684E+001;-2.220024E+001
15006000;-2.416735E+001;-2.220024E+001
15017000;-2.444836E+001;-2.234074E+001
15028000;-2.416735E+001;-2.262176E+001
15040000;-2.416735E+001;-2.262176E+001
15051000;-2.416735E+001;-2.262176E+001
15062000;-2.402684E+001;-2.262176E+001
15073000;-2.402684E+001;-2.290277E+001
15085000;-2.388633E+001;-2.290277E+001
15096000;-2.430785E+001;-2.262176E+001
15108000;-2.416735E+001;-2.262176E+001
15119000;-2.444836E+001;-2.262176E+001
15131000;-2.388633E+001;-2.262176E+001
15143000;-2.360531E+001;-2.458887E+001
15155000;-2.374582E+001;-2.458887E+001
15166000;-2.360531E+001;-2.458887E+001
15177000;-2.332430E+001;-2.458887E+001
15188000;-2.346481E+001;-2.458887E+001
15200000;-2.388633E+001;-2.205973E+001
15212000;-2.430785E+001;-2.234074E+001
15224000;-2.515090E+001;-2.234074E+001
15235000;-2.486988E+001;-2.234074E+001
15246000;-2.472938E+001;-2.234074E+001
15257000;-2.501039E+001;-2.262176E+001
15269000;-2.093567E+001;-2.248125E+001
15280000;-2.093567E+001;-2.234074E+001
15291000;-2.374582E+001;-2.262176E+001
15303000;-2.416735E+001;-2.262176E+001
15314000;-2.416735E+001;-2.276227E+001
15326000;-2.402684E+001;-2.290277E+001
15338000;-2.416735E+001;-2.262176E+001
15349000;-2.416735E+001;-2.290277E+001
15360000;-2.402684E+001;-2.262176E+001
15372000;-2.402684E+001;-2.262176E+001
15383000;-2.388633E+001;-2.458887E+001
15395000;-2.444836E+001;-2.458887E+001
15406000;-2.374582E+001;-2.458887E+001
15418000;-2.360531E+001;-2.458887E+001
15430000;-2.374582E+001;-2.458887E+001
15442000;-2.388633E+001;-2.220024E+001
15453000;-2.416735E+001;-2.234074E+001
15465000;-2.402684E+001;-2.234074E+001
15476000;-2.388633E+001;-2.205973E+001
15488000;-2.388633E+001;-2.318379E+001
15499000;-2.402684E+001;-2.234074E+001
15510000;-2.388633E+001;-2.262176E+001
15521000;-2.388633E+001;-2.234074E+001
15533000;-2.402684E+001;-2.262176E+001
15545000;-2.402684E+001;-2.234074E+001
15557000;-2.388633E+001;-2.318379E+001
15568000;-2.360531E+001;-2.262176E+001
15579000;-2.402684E+001;-2.262176E+001
15590000;-2.346481E+001;-2.262176E+001
15602000;-2.388633E+001;-2.262176E+001
15614000;-2.346481E+001;-2.472938E+001
